482	754	0.079519	0.029670
240	754	0.037482	0.019194
240	754	0.037651	0.018720
240	754	0.036990	0.018645
240	754	0.036855	0.018782
240	754	0.037694	0.019680
835	754	0.134900	0.086739
1295	754	0.213241	0.097975
1193	705	0.176535	0.106361
1892	705	0.285964	0.281148
1892	705	0.291512	0.308458
1892	2937	1.280707	0.157448
460	705	0.069321	0.039650
1193	1847	0.455691	0.114891
1193	1847	0.468772	0.113983
1193	1847	0.444425	0.112688
